HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Answer.feedback,Answer.utterance,Approve,Reject
3BO3NEOQM02SFL1ZHSSU1XAUVZGIAK,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:42 PDT 2019,,,3U8YCDAGXQ2CHQPUS05C9DLTZ570QA,A2RCYLKY072XXO,Submitted,Sun Apr 28 10:57:39 PDT 2019,Sun Apr 28 10:58:25 PDT 2019,Mon May 13 10:58:25 PDT 2019,,,,46,100% (88/88),100% (88/88),100% (88/88),<b>Super Mario World</b>,,,Developer: <b>Nintendo EAD</b>,,Liking: <b>excellent</b>,,Player perspective: <b>side view</b>,,,,,,,I love Super Mario World. I always have fun playing side view games from Nintendo EAD.,,
3BVS8WK9Q0GXYV6RN6SQW8U0DH1IBF,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,37WLF8U1WQCLKYDEHK1WMSJBC4U6KL,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:34:48 PDT 2019,Tue Apr 23 18:35:15 PDT 2019,Wed May 08 18:35:15 PDT 2019,,,,27,100% (334/334),100% (334/334),100% (277/277),<b>Super Mario World</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>excellent</b>,,,Has multiplayer: <b>yes</b>,,,,,,"Man, Super Mario World is just downright amazing. Totally beautiful. Go get it, right now. It's rated E so that's no excuse, and it has multiplayer! Play with ya kids!",,
3BVS8WK9Q0GXYV6RN6SQW8U0DH1IBF,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3NXNZ5RS1BJK728SWXFZ2X5RYRL79O,A1MW021IG07IMF,Submitted,Sat May 04 23:15:48 PDT 2019,Sat May 04 23:18:42 PDT 2019,Sun May 19 23:18:42 PDT 2019,,,,174,100% (404/404),100% (404/404),100% (246/246),<b>Super Mario World</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>excellent</b>,,,Has multiplayer: <b>yes</b>,,,,,,Super Mario World is one of my favorite games. I love family friendly E rated games like it that have multiplayer so I can play them with my family and friends.,,
3VEI3XUCZRICVOAKWY405K0GHHZPRB,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,33NF62TLXKOX8TSL13VLVWOG0GYJK2,A1MW021IG07IMF,Submitted,Sun May 05 00:04:41 PDT 2019,Sun May 05 00:05:31 PDT 2019,Mon May 20 00:05:31 PDT 2019,,,,50,100% (404/404),100% (404/404),100% (246/246),<b>Super Mario World</b>,,,,,Liking: <b>excellent</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>Nintendo</b>,,,,,"Super Mario World is a really amazing game. I love games for the Nintendo like it, and the fact that it has multiplayer just makes it even better.",,
36QZ6V1589Y1O8ITS93Z50SBCJKUSD,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,38F71OA9GUICTF6S3PHGVBOSXX5FMW,A1MW021IG07IMF,Approved,Thu May 09 01:16:53 PDT 2019,Thu May 09 01:19:16 PDT 2019,Tue May 14 01:19:16 PDT 2019,Thu May 09 10:13:09 PDT 2019,,,143,100% (940/940),100% (940/940),100% (782/782),<b>Super Mario World</b>,,,,,Liking: <b>excellent</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>Nintendo</b>,,,,n/a,"The only thing better than a Nintendo game is a Nintendo game I can play with others, and that's why Super Mario World is so amazing.",,
3VADEH0UHCIOW3AXBN45VU5C3JIPSZ,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:42 PDT 2019,,,317HQ483I8E2LOTIGY21BNQKFR2NIB,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:28:54 PDT 2019,Tue Apr 23 20:29:22 PDT 2019,Wed May 08 20:29:22 PDT 2019,,,,28,100% (334/334),100% (334/334),100% (277/277),<b>Super Mario World</b>,Year: <b>1990</b>,,Developer: <b>Nintendo EAD</b>,,Liking: <b>excellent</b>,,,,,,,,,"Super Mario World is Nintendo EAD's efforts to create pure fun in physical form, experimentation which took decades and finally culminated in success in 1990.",,
32LAQ1JNT9A238V8H98PF5OXE2YUT2,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3A1PQ49WVI3ZBMB95TMIE4C2F0C1HV,A1MW021IG07IMF,Approved,Wed May 08 22:23:13 PDT 2019,Wed May 08 22:25:00 PDT 2019,Mon May 13 22:25:00 PDT 2019,Thu May 09 10:13:09 PDT 2019,,,107,100% (940/940),100% (940/940),100% (782/782),<b>Super Mario World</b>,Year: <b>1990</b>,,Developer: <b>Nintendo EAD</b>,,Liking: <b>excellent</b>,,,,,,,,n/a,"1990 was the year I first started gaming and I'll always have a soft spot for games from that year. And by far my favorite developer from that time was Nintendo EAD, which is why Super Mario World is possibly my favorite game ever.",,
33K3E8REWWGBMSXFJG8H8GRETOKX8V,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,32ZKVD547G9LUCM2S5Q5GMO1HP23BP,A1MW021IG07IMF,Submitted,Sat May 04 23:02:27 PDT 2019,Sat May 04 23:03:31 PDT 2019,Sun May 19 23:03:31 PDT 2019,,,,64,100% (404/404),100% (404/404),100% (246/246),<b>Super Mario World</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>side view</b>,Has multiplayer: <b>yes</b>,,,,,,"I really, really loved Super Mario World. The side view perspective made it easy to play, and the multiplayer means I can play it with friends too.",,
33K3E8REWWGBMSXFJG8H8GRETOKX8V,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3G5F9DBFOQJFXYR7C767LSJI1GJVHZ,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 19:05:21 PDT 2019,Tue Apr 23 19:05:42 PDT 2019,Wed May 08 19:05:42 PDT 2019,,,,21,100% (334/334),100% (334/334),100% (277/277),<b>Super Mario World</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>side view</b>,Has multiplayer: <b>yes</b>,,,,,,"Super Mario world is just a fantastic game. A truly amazing side-view game, especially considering the multiplayer!",,
32XN26MTXZ4Y49BNATSE47Q93HYL0A,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:42 PDT 2019,,,3BDCF01OGYGYNO52838PKJGJ0EQLY1,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:26:06 PDT 2019,Tue Apr 23 18:26:55 PDT 2019,Wed May 08 18:26:55 PDT 2019,,,,49,100% (334/334),100% (334/334),100% (277/277),<b>Trivial Pursuit</b>,,,Developer: <b>Electronic Arts</b>,,Liking: <b>poor</b>,Genres: <b>trivia/board game</b>,,,,,,,,"I really wish that the Electronic Arts Trivial Pursuit game was good, but honestly, it fell really short of the original game. I await a superior trivia/board game video game.",,
37ZQELHEQ0JLVNLFBBVRFW1BCY9NM2,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3EFVCAY5L4VDDSQKSEYI5RFP6YN8JS,A1MW021IG07IMF,Approved,Wed May 08 22:28:23 PDT 2019,Wed May 08 22:31:22 PDT 2019,Mon May 13 22:31:22 PDT 2019,Thu May 09 10:13:09 PDT 2019,,,179,100% (940/940),100% (940/940),100% (782/782),<b>Trivial Pursuit</b>,,,Developer: <b>Electronic Arts</b>,,Liking: <b>poor</b>,Genres: <b>trivia/board game</b>,,,,,,,n/a,"If I'm going to play a trivia game or board game, I'd rather just play an actual real life one instead of a virtual simulation. And certainly not one made by a terrible company like Electronic Arts, which is why their Trivia Pursuit is not for me at all.",,
3PR3LXCWSFKB0XGPO8EV8CMPDU2X9K,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3ND9UOO81LOUYJA2T2Q1ZMV3RCBWLC,A1MW021IG07IMF,Submitted,Sat May 04 23:45:20 PDT 2019,Sat May 04 23:46:06 PDT 2019,Sun May 19 23:46:06 PDT 2019,,,,46,100% (404/404),100% (404/404),100% (246/246),<b>Trivial Pursuit</b>,Year: <b>2009</b>,,Developer: <b>Electronic Arts</b>,,Liking: <b>poor</b>,,,,,,,,,"Trivia Pursuit is a very low quality game. Electronic Arts is a terrible developer, and even worse it came out in 2009 which was a horrible year for games.",,
3PR3LXCWSFKB0XGPO8EV8CMPDU2X9K,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3RKNTXVS3NK1TY0EM5VSVGW1B1G4A5,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 17:04:22 PDT 2019,Tue Apr 23 17:04:46 PDT 2019,Wed May 08 17:04:46 PDT 2019,,,,24,100% (334/334),100% (334/334),100% (277/277),<b>Trivial Pursuit</b>,Year: <b>2009</b>,,Developer: <b>Electronic Arts</b>,,Liking: <b>poor</b>,,,,,,,,,"Man, the trivial pursuit game from 2009 was super disappointing. EA really messed this up.",,
31J7RYECZLBYBYW56CWEIC9J894L1D,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 25 01:02:42 PDT 2019,,,3YMTUJH0DT268UZNS5M9QLMTZQET4S,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:33:37 PDT 2019,Tue Apr 23 18:33:56 PDT 2019,Wed May 08 18:33:56 PDT 2019,,,,19,100% (334/334),100% (334/334),100% (277/277),<b>Trivial Pursuit</b>,,,,,Liking: <b>poor</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>Nintendo</b>,,,,,"Trivial Pursuit was a very disappointing multiplayer game. I wish I liked it more, but what can ya do, there's better games to play on my Nintendo Switch anyway.",,
31J7RYECZLBYBYW56CWEIC9J894L1D,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 25 01:02:42 PDT 2019,,,3Z7EFSHGNA0GKFLMQUTOYMJN45AXCV,A1ELPYAFO7MANS,Submitted,Wed Apr 24 13:37:20 PDT 2019,Wed Apr 24 13:38:29 PDT 2019,Thu May 09 13:38:29 PDT 2019,,,,69,100% (100/100),100% (100/100),100% (73/73),<b>Trivial Pursuit</b>,,,,,Liking: <b>poor</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>Nintendo</b>,,,,,I'm not a fan of Nintendo multiplayer games like Trivial Pursuit.,,
3QHITW7OYOU5WJPIU0X3AZ1GM9XAQF,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:42 PDT 2019,,,3R5F3LQFV366YZI4HHQ0Q7TF1C7OZI,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 11:41:59 PDT 2019,Tue Apr 23 11:43:00 PDT 2019,Wed May 08 11:43:00 PDT 2019,,,,61,100% (334/334),100% (334/334),100% (277/277),<b>Trivial Pursuit</b>,Year: <b>2009</b>,,,,Liking: <b>poor</b>,,,Has multiplayer: <b>yes</b>,,,,,,"I was pretty disappointed with Trivial Pursuit. I mean, I love the actual boardgame, and the multiplayer aspect at least allows for that. But even in '09 it felt dated, and it's all around bad to be frank.",,
3QHITW7OYOU5WJPIU0X3AZ1GM9XAQF,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:42 PDT 2019,,,3S3AMIZX3VR2M9G5ZUSC4FGVPE8DC2,A2RCYLKY072XXO,Submitted,Sun Apr 28 09:37:35 PDT 2019,Sun Apr 28 09:38:45 PDT 2019,Mon May 13 09:38:45 PDT 2019,,,,70,100% (88/88),100% (88/88),100% (88/88),<b>Trivial Pursuit</b>,Year: <b>2009</b>,,,,Liking: <b>poor</b>,,,Has multiplayer: <b>yes</b>,,,,,,"I disliked Trivial Pursuit, as well as most multiplayer games from 2009.",,
3LCXHSGDLTRKZCL729OU1I68PCGSEH,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:42 PDT 2019,,,3SUWZRL0MZZIYYL4LYQTOX66S7X6E0,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:27:42 PDT 2019,Tue Apr 23 18:28:06 PDT 2019,Wed May 08 18:28:06 PDT 2019,,,,24,100% (334/334),100% (334/334),100% (277/277),<b>Trivial Pursuit</b>,,,Developer: <b>Electronic Arts</b>,,Liking: <b>poor</b>,,,,Platform: <b>Nintendo</b>,,,,,"I figured that the Trivial Pursuit game from EA would be great on my Nintendo since it's a family game, but nope, terrible game.",,
3LCXHSGDLTRKZCL729OU1I68PCGSEH,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:42 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:42 PDT 2019,,,3TDXMTX3CCGUE3NQHHGK9C4YL3V6I7,A2E72QYM3M25CR,Submitted,Mon Apr 29 11:15:45 PDT 2019,Mon Apr 29 11:19:27 PDT 2019,Tue May 14 11:19:27 PDT 2019,,,,222,100% (8/8),100% (8/8),100% (8/8),<b>Trivial Pursuit</b>,,,Developer: <b>Electronic Arts</b>,,Liking: <b>poor</b>,,,,Platform: <b>Nintendo</b>,,,,,I really did not enjoy trivial pursuit. EA is not good at making board games into video games for Nintendo.,,
3IKDQS3DQELG80YX16OL7S0IV21ICM,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:43 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:43 PDT 2019,,,3B837J3LDPICU0O6EHDWO91HPL2SR3,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 16:35:00 PDT 2019,Tue Apr 23 16:35:28 PDT 2019,Wed May 08 16:35:28 PDT 2019,,,,28,100% (334/334),100% (334/334),100% (277/277),<b>Stronghold 2</b>,Year: <b>2005</b>,,,,Liking: <b>average</b>,,,,,,,Has a Mac release: <b>no</b>,,"Stronghold 2 is a decent game, all things considered. I wasn't wild about it not having a mac release, but it came out in 2005 so what can you really expect there?",,
