mr,ref
"name[Metro 2033], releaseyear[2010], platforms[Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no], position[outer]","metro 2033 was released in the year 2010 on the xbox and pc and available for download on steam, though it hasn't been released for linux or mac, leaving it to be a windows release only."
"name[Metro 2033], genres[action; role-playing; shooter], playerperspective[first person], position[inner]","it' is a action, role-playing, shooter through the first person perspective."
"name[Metro 2033], releaseyear[2010], genres[action; role-playing; shooter], playerperspective[first person], platforms[Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","If you enjoy action as much as role-play, try Metro 2033. It's a first person shooter game from 2010 that runs on Xbox and PC. You can find it on Steam, though it doesn't have Linux or Mac support."
"name[Metro 2033], genres[action; role-playing; shooter], position[outer]","if you enjoy action as much as role-play, try metro 2033."
"name[Metro 2033], releaseyear[2010], genres[action; role-playing; shooter], playerperspective[first person], platforms[Xbox; PC], position[inner]",it's a first person shooter game from 2010 that runs on xbox and pc.
"name[Metro 2033], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no], position[inner]","you can find it on steam, though it doesn't have linux or mac support."
"name[Metro 2033], releaseyear[2010], genres[action; role-playing; shooter], playerperspective[first person], platforms[Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Metro 2033 is an action-packed role-playing shooter that was released in 2010. It's available on the Xbox, PC, and is also available in the Steam store. You play in first person perspective throughout this game. It has no Linux or Mac release."
"name[Metro 2033], releaseyear[2010], genres[action; role-playing; shooter], position[outer]",metro 2033 is an action-packed role-playing shooter that was released in 2010.
"name[Metro 2033], platforms[Xbox; PC], availableonsteam[yes], position[inner]","it's available on the xbox, pc, and is also available in the steam store."
"playerperspective[first person], position[inner]",you play in first person perspective throughout this game.
"name[Metro 2033], haslinuxrelease[no], hasmacrelease[no], position[inner]",it has no linux or mac release.
"name[Heroes of Might and Magic III: The Restoration of Erathia], releaseyear[1999], esrb[E (for Everyone)], genres[turn-based strategy], platforms[PC], availableonsteam[no], haslinuxrelease[yes], hasmacrelease[yes]","Heroes of Might and Magic III: The Restoration of Erathia is a turn-based strategy game that came out in 1999 for PC only. The game is rated E (for Everyone) and is not available for Steam, but is available on Linux and Mac."
"name[Heroes of Might and Magic III: The Restoration of Erathia], releaseyear[1999], genres[turn-based strategy], platforms[PC], position[outer]",heroes of might and magic iii: the restoration of erathia is a turn-based strategy game that came out in 1999 for pc only.
"esrb[E (for Everyone)], availableonsteam[no], haslinuxrelease[yes], hasmacrelease[yes], position[inner]","the game is rated e (for everyone) and is not available for steam, but is available on linux and mac."
"name[Heroes of Might and Magic III: The Restoration of Erathia], esrb[E (for Everyone)], genres[turn-based strategy], platforms[PC], availableonsteam[no], haslinuxrelease[yes], hasmacrelease[yes]","Heroes of Might and Magic III: The Restoration of Erathia is an ideal starting point to turn-based strategy games, especially with its E rating and its availability on PC, Linux and Mac. However, it is not available on Steam."
"name[Heroes of Might and Magic III: The Restoration of Erathia], esrb[E (for Everyone)], genres[turn-based strategy], platforms[PC], haslinuxrelease[yes], hasmacrelease[yes], position[outer]","heroes of might and magic iii: the restoration of erathia is an ideal starting point to turn-based strategy games, especially with its e rating and its availability on pc, linux and mac."
"name[Heroes of Might and Magic III: The Restoration of Erathia], availableonsteam[no], position[inner]","however, it is not available on steam."
"name[Heroes of Might and Magic III: The Restoration of Erathia], releaseyear[1999], esrb[E (for Everyone)], genres[turn-based strategy], platforms[PC], availableonsteam[no], haslinuxrelease[yes], hasmacrelease[yes]","Heroes of Might and Magic III: The Restoration of Erathia is a turn-based strategy game made in 1999. The game, rated E for Everyone is available only on PC, Linux and Mac, but is not available on Steam."
"name[Heroes of Might and Magic III: The Restoration of Erathia], releaseyear[1999], genres[turn-based strategy], position[outer]",heroes of might and magic iii: the restoration of erathia is a turn-based strategy game made in 1999.
"esrb[E (for Everyone)], platforms[PC], availableonsteam[no], haslinuxrelease[yes], hasmacrelease[yes], position[inner]","the game, rated e for everyone is available only on pc, linux and mac, but is not available on steam."
"name[Life is Strange], rating[good], genres[role-playing]",Life is Strange is a good role-playing game.
"name[Life is Strange], rating[good], genres[role-playing]",Life is Strange is a good role-playing game.
"name[Life is Strange], rating[good], genres[role-playing]",Life is Strange is a good role-playing game.
"name[Dirt: Showdown], releaseyear[2012], rating[average], genres[driving/racing; sport], playerperspective[first person; third person]","Dirt: Showdown is a driving/racing, sports game that was released in 2012, it sports first and third person perspective. It received fairly average ratings."
"name[Dirt: Showdown], releaseyear[2012], genres[driving/racing; sport], playerperspective[first person; third person], position[outer]","dirt: showdown is a driving/racing, sports game that was released in 2012, it sports first and third person perspective."
"name[Dirt: Showdown], rating[average], position[inner]",it received fairly average ratings.
"name[Dirt: Showdown], releaseyear[2012], rating[average], genres[driving/racing; sport], playerperspective[first person; third person]","If you like sports and driving/racing games that allow both first and third person view, try Dirt: Showdown. It was released in 2012 and has received average ratings."
"name[Dirt: Showdown], genres[driving/racing; sport], playerperspective[first person; third person], position[outer]","if you like sports and driving/racing games that allow both first and third person view, try dirt: showdown."
"name[Dirt: Showdown], releaseyear[2012], rating[average], position[inner]",it was released in 2012 and has received average ratings.
"name[Dirt: Showdown], releaseyear[2012], rating[average], genres[driving/racing; sport], playerperspective[first person; third person]",Dirt: Showdown is an average sports first person and third person driving/racing game. It was released in 2012.
"name[Dirt: Showdown], rating[average], genres[driving/racing; sport], playerperspective[first person; third person], position[outer]",dirt: showdown is an average sports first person and third person driving/racing game.
"name[Dirt: Showdown], releaseyear[2012], position[inner]",it was released in 2012.
"name[Sid Meier's Civilization V], releaseyear[2010], esrb[E 10+ (for Everyone 10 and Older)], rating[good], genres[simulation; turn-based strategy], hasmultiplayer[yes]","Sid Meier's Civilization V is a good multiplayer turn-based simulation-strategy game. It came out in 2010, and is rated E 10+ (for Everyone 10 and Older)."
"name[Sid Meier's Civilization V], rating[good], genres[simulation; turn-based strategy], hasmultiplayer[yes], position[outer]",sid meier's civilization v is a good multiplayer turn-based simulation-strategy game.
"name[Sid Meier's Civilization V], releaseyear[2010], esrb[E 10+ (for Everyone 10 and Older)], position[inner]","it came out in 2010, and is rated e 10+ (for everyone 10 and older)."
"name[Sid Meier's Civilization V], releaseyear[2010], esrb[E 10+ (for Everyone 10 and Older)], rating[good], genres[simulation; turn-based strategy], hasmultiplayer[yes]","2010's Sid Meier's Civilization V is a good simulation, turn-based strategy with multiplayer. It was rated E 10+ (for Everyone 10 and Older)."
"name[Sid Meier's Civilization V], releaseyear[2010], rating[good], genres[simulation; turn-based strategy], hasmultiplayer[yes], position[outer]","2010's sid meier's civilization v is a good simulation, turn-based strategy with multiplayer."
"name[Sid Meier's Civilization V], releaseyear[2010], esrb[E 10+ (for Everyone 10 and Older)], position[inner]",it was rated e 10+ (for everyone 10 and older).
"name[Sid Meier's Civilization V], releaseyear[2010], esrb[E 10+ (for Everyone 10 and Older)], rating[good], genres[simulation; turn-based strategy], hasmultiplayer[yes]",Sid Meier's Civilization V is a good simulation turn-based strategy game from 2010. It features multiplayer and is rated E 10+.
"name[Sid Meier's Civilization V], releaseyear[2010], rating[good], genres[simulation; turn-based strategy], position[outer]",sid meier's civilization v is a good simulation turn-based strategy game from 2010.
"name[Sid Meier's Civilization V], esrb[E 10+ (for Everyone 10 and Older)], hasmultiplayer[yes], position[inner]",it features multiplayer and is rated e 10+.
"name[World of Warcraft], releaseyear[2004], developer[Blizzard Entertainment], genres[adventure; MMORPG], playerperspective[third person], platforms[PC], haslinuxrelease[no], hasmacrelease[yes]","World of Warcraft is an adventure MMORPG game with a third person perspective released by Blizzard Entertainment in 2004. It's available for PC and Mac, but no Linux."
